Id,Hour1,Hour2,Hour3,Lat,Lon,Posts,FrMeanLat,FrMeanLon
54409,15,2,25,52.116,-106.634,2,49.583,-68.371
54410,11,7,9,28.563,77.245,23,35.605,139.626
54411,10,3,12,35.881,139.992,464,33.495,129.108
54412,3,0,25,35.666,139.783,3,35.685,139.751
54413,16,22,5,40.757,-73.985,4,40.726,-73.986
54414,19,25,25,44.387,-68.203,4,40.304,-79.508
54415,7,23,25,0.000,0.000,3,34.236,-101.384
54416,14,15,13,52.255,6.161,770,46.954,7.578
54417,1,25,25,48.759,-122.488,1,48.759,-122.488
54418,11,12,19,52.380,4.636,9,52.380,4.636
54419,4,5,6,35.700,139.583,166,38.159,140.383
54420,19,25,25,33.158,-117.350,1,42.237,-63.086
54421,9,7,10,-27.500,152.900,76,-23.312,129.616
54422,6,5,3,34.015,-118.497,168,34.015,-118.497
54423,20,25,25,35.467,-97.516,2,35.467,-97.516
54424,12,25,25,-37.866,144.983,2,-37.827,144.969
54425,4,3,5,35.839,139.672,117,36.721,139.904
54426,5,4,6,32.806,130.703,101,16.477,65.127
54428,17,15,19,10.500,-66.916,258,20.137,-60.948
54431,12,23,14,42.659,-83.318,104,34.656,-93.771
54432,11,10,13,51.550,-0.050,173,41.834,-26.198
54433,0,6,22,37.548,-121.988,19,35.453,-111.876
54434,11,15,16,35.404,136.852,11,47.667,-122.398
54436,10,25,25,48.208,16.372,1,49.585,11.556
54437,8,9,7,43.600,7.000,1677,12.763,-78.037
54439,13,1,22,42.353,-71.057,43,37.378,-81.833
54440,2,13,19,10.472,-66.958,59,17.789,-67.281
54441,5,25,25,41.141,-87.861,1,41.641,-87.823
54442,16,18,14,34.046,-118.448,12,33.145,-109.560
54443,11,10,13,48.573,7.757,15,48.583,7.750
54444,14,0,23,35.525,-97.576,3,35.500,-97.517
54446,2,4,3,39.030,-94.686,70,37.077,-90.646
54447,21,0,9,51.453,0.015,26,51.279,1.081
54448,20,25,25,37.341,-121.881,1,0.000,0.000
54449,7,0,1,39.143,-94.565,8,39.984,-84.197
54450,17,14,15,51.615,-0.150,16,51.976,6.412
54451,1,0,2,55.129,-131.575,221,35.793,-107.513
54452,15,21,22,37.998,-84.540,3,38.453,-80.748
54453,20,3,5,32.715,-117.157,46,40.440,-79.995
54454,11,5,25,-42.863,147.355,2,-42.881,147.324
54455,2,23,5,33.780,-116.545,44,31.367,-81.431
54456,19,25,25,25.763,-80.296,1,25.695,-80.404
54457,13,25,25,38.716,-9.133,1,38.507,-9.030
54458,23,16,18,33.349,-111.837,6,33.697,-112.640
54460,0,17,25,30.267,-97.743,2,0.000,0.000
54461,10,18,14,51.475,-0.092,11,49.309,-9.439
54463,3,1,4,21.392,-157.724,38,21.335,-157.877
54464,21,15,25,35.772,-78.638,2,35.790,-78.662
54466,11,25,25,45.595,8.907,1,44.889,9.890
54467,18,25,25,45.800,16.000,1,45.800,16.000
54468,22,1,16,43.147,-77.579,13,29.954,-90.075
54469,2,5,6,34.047,-118.256,3,37.411,-109.344
54470,16,21,23,51.530,-0.217,71,46.340,-50.535
54471,23,25,25,60.178,24.922,1,56.988,28.887
54472,17,12,23,37.654,-77.527,38,38.404,-73.679
54473,1,17,25,37.774,-122.419,2,37.112,-113.563
54474,3,20,17,39.756,-104.928,15,40.959,-103.435
54475,23,0,9,41.239,13.095,6,41.443,12.635
54476,7,9,5,-6.174,106.829,541,-5.633,113.398
54477,21,0,2,41.900,-87.694,106,41.901,-87.677
54478,21,2,20,33.542,-117.782,36,36.541,-62.827
54479,5,12,6,35.546,139.447,962,33.977,123.984
54481,1,18,17,38.887,-77.094,88,36.870,-100.036
54482,3,25,25,18.466,-69.900,1,18.466,-69.900
54484,20,25,25,39.099,-94.578,2,38.963,-94.647
54486,19,25,25,51.508,-0.125,1,51.583,0.025
54487,16,19,25,37.382,-89.666,3,38.731,-82.997
54490,14,15,18,37.906,-122.064,53,30.362,-97.742
54491,17,14,18,53.868,10.687,769,53.444,11.644
54492,20,25,25,34.080,-118.324,1,32.852,-112.403
54493,9,19,18,53.384,-1.473,23,49.795,-14.295
54494,21,25,25,37.373,-122.083,2,37.788,-122.423
54495,14,16,12,52.516,13.400,6,52.516,13.400
54499,6,3,17,40.893,-74.230,33,40.987,-73.860
54501,18,17,16,59.329,18.062,52,58.706,16.849
54502,18,23,15,41.159,-81.440,40,40.245,-79.029
54503,4,2,20,45.522,-122.989,11,37.369,-96.159
54504,3,2,22,37.768,-122.390,3,40.591,-70.572
54505,2,25,25,30.318,-97.724,1,0.000,0.000
54506,15,25,25,42.781,132.859,1,37.761,-122.483
54507,12,20,23,51.588,-2.533,24,0.000,0.000
54509,10,0,19,53.110,6.031,26,53.100,6.046
54510,18,7,19,61.666,27.200,18,60.486,25.026
54511,5,25,25,59.366,18.133,1,52.640,-17.643
54512,1,8,7,40.397,-105.074,4,39.739,-104.984
54515,13,25,25,51.557,-0.182,1,51.543,-0.149
54516,17,19,22,37.339,-121.894,3,36.154,-108.337
54517,22,5,0,47.676,-122.291,95,47.285,-119.118
54518,16,21,25,40.714,-74.005,2,37.795,-122.413
54519,17,0,25,25.987,-80.232,3,25.774,-80.193
54520,3,20,18,37.765,-122.432,381,37.848,-85.599
54521,18,20,25,35.917,-86.829,3,33.820,-117.920
54522,17,4,22,41.949,-87.673,29,41.566,-83.103
54524,18,25,25,34.134,-83.978,1,41.120,-85.116
54525,22,6,7,18.466,-66.105,443,20.351,-69.133
54526,6,5,25,39.739,-104.984,2,40.014,-105.270
54527,8,10,25,52.210,-2.210,4,1.950,16.889
54528,13,22,23,56.083,-3.466,3,47.798,13.043
54529,0,6,2,34.052,-118.243,128,37.080,-51.568
54530,20,8,19,52.283,-0.583,429,25.991,-0.366
54531,15,14,20,63.833,20.250,29,61.853,18.941
54532,21,23,13,35.227,-80.843,10,37.845,-64.538
54535,17,15,13,33.214,-97.133,9,32.882,-107.022
54536,19,18,12,42.697,23.324,9,41.720,-25.354
54537,17,22,20,34.103,-118.410,17,34.046,-118.448
54538,0,18,14,39.739,-104.984,49,38.235,-98.112
54539,21,2,3,42.360,-122.877,49,40.960,-117.446
54540,16,14,19,51.974,4.945,282,42.909,-53.177
54541,20,21,19,25.653,-100.340,37,23.209,-100.162
54542,0,13,23,35.895,-78.649,124,37.240,-83.587
54543,4,18,6,47.611,-122.334,16,40.286,-93.683
54544,19,15,18,43.483,-1.566,48,36.316,75.589
54545,10,5,11,-37.850,145.000,94,-37.813,144.963
54546,23,3,22,0.000,0.000,13,34.989,137.574
54548,9,10,8,35.605,139.626,1384,32.188,101.792
54549,15,2,0,-23.555,-46.836,4,-23.595,-46.693
54550,18,22,15,44.259,12.340,39,45.028,10.718
54552,4,6,3,34.729,137.716,51,27.726,108.206
54553,16,14,25,43.033,141.370,3,37.529,137.699
54554,22,13,17,35.772,-78.638,4,35.779,-78.620
54555,2,17,5,39.979,-105.132,3,38.905,-109.974
54556,22,23,18,35.753,-79.205,17,35.273,-78.358
54557,12,16,0,43.256,-79.869,20,40.300,-85.450
54558,4,15,12,35.736,139.709,14,0.000,0.000
54559,18,25,25,43.300,5.400,4,39.700,-47.675
54560,19,20,21,34.982,-80.781,142,36.005,-86.698
54561,21,4,3,34.001,-118.459,5,34.070,-118.402
54562,3,1,0,32.875,-97.342,8,38.844,-88.859
54563,4,11,13,35.750,139.850,495,34.766,127.854
54564,4,25,25,40.505,-78.579,1,39.336,-101.316
54565,16,15,9,51.508,-0.125,17,51.812,-3.237
54566,17,20,21,34.043,-83.988,28,33.932,-84.069
54567,9,23,10,-33.888,151.266,22,-33.875,151.213
54568,5,4,3,29.453,-98.523,62,29.424,-98.493
54569,6,25,25,37.444,-122.161,1,37.444,-122.161
54570,22,21,25,37.377,-5.986,3,37.943,-38.456
54573,16,15,25,47.037,-122.900,2,37.512,-122.142
54574,23,14,22,34.132,-117.707,197,33.950,-117.918
54576,18,1,0,32.959,-96.733,12,36.780,-107.054
54577,16,2,25,44.832,-92.917,2,38.854,-94.665
54578,16,25,25,29.763,-95.363,1,29.763,-95.363
54580,2,25,25,37.774,-122.419,1,34.180,-118.308
54581,0,23,9,37.974,-87.555,8,38.270,-87.285
54582,0,23,8,-33.899,151.165,1204,-24.248,130.431
54583,19,25,25,37.411,-122.147,1,37.711,-122.454
54584,5,15,25,36.150,-86.802,2,39.913,-86.154
54585,19,11,5,40.622,-75.338,6,43.073,-89.401
54586,5,25,25,37.890,-122.105,2,39.458,-103.041
54587,21,25,25,52.511,13.449,1,47.178,-22.360
54588,14,3,20,34.085,-81.183,8,33.980,-81.058
54590,18,16,4,41.598,-87.847,15,41.867,-90.052
54591,4,25,25,38.980,-77.100,1,37.786,-122.397
54592,3,25,25,29.763,-95.363,1,35.704,139.975
54593,23,22,17,40.462,-79.933,36,40.398,-80.073
54594,1,2,20,29.722,-95.379,306,29.845,-95.597
54595,20,15,25,44.229,-88.436,2,42.943,-45.541
54597,23,25,25,51.528,-0.076,2,51.811,-0.696
54598,18,14,8,52.369,4.902,17,52.150,6.120
54599,4,19,3,40.721,-74.043,1056,37.858,-86.760
54600,3,15,20,37.669,-92.631,26,41.936,-96.202
54602,4,2,1,41.948,-87.666,248,41.109,-86.039
54603,14,0,23,0.000,0.000,268,37.781,-122.453
54604,7,9,8,0.000,0.000,98,26.762,104.830
54606,16,15,19,39.108,-94.576,35,41.528,-52.724
54607,18,25,25,40.997,-72.292,3,0.000,0.000
54608,13,12,0,33.784,-84.383,226,35.036,-81.073
54609,3,17,25,42.897,-78.880,4,41.465,-93.086
54612,20,21,6,50.678,-2.220,8,50.726,-1.958
54614,18,19,22,44.080,-103.231,22,42.815,-112.965
54615,3,1,22,40.115,-83.132,59,40.411,-90.492
54616,12,15,10,52.849,6.851,5,50.691,-6.361
54617,21,22,25,42.545,-70.882,3,42.517,-70.993
54618,15,0,21,39.083,-77.152,8,37.703,-81.689
54619,1,19,21,42.251,-70.964,22,42.338,-71.070
54620,20,14,25,52.527,13.392,3,52.493,13.353
54621,9,11,10,51.510,-0.335,904,40.015,-38.461
54623,14,16,18,28.448,-81.468,384,34.481,-93.196
54624,11,17,14,48.875,2.389,3,46.748,-16.666
54625,23,25,25,27.910,-82.687,1,36.103,-92.795
54627,17,22,14,36.153,-95.992,28,36.167,-108.755
54628,10,14,11,43.459,-1.540,46,0.000,0.000
54629,11,8,9,39.469,-0.377,26,40.533,-3.627
54630,6,19,3,33.867,-117.998,4,33.903,-117.733
54631,23,25,25,20.716,-103.400,2,19.700,-101.184
54633,13,12,15,-27.333,153.083,35,51.183,-0.600
54634,23,4,5,34.648,135.790,217,35.142,137.586
54635,0,19,22,40.501,-74.446,8,41.608,-75.128
54636,11,17,18,59.266,18.139,17,59.324,17.979
54637,3,6,7,35.655,139.796,85,23.826,93.122
54638,22,25,25,39.207,-94.673,1,39.246,-94.575
54639,22,25,25,32.604,-85.480,1,17.128,16.171
54640,11,20,9,47.161,8.290,46,48.499,9.059
54641,1,25,25,45.945,-66.665,1,35.790,-78.543
54643,16,23,15,41.600,-93.609,3,40.847,-95.281
54644,22,17,21,41.964,12.525,97,43.108,7.132
54645,10,22,20,48.829,2.255,6,35.700,139.758
54646,20,22,4,38.421,-121.423,13,38.581,-121.494
54647,5,1,25,33.341,-111.984,5,37.130,-121.654
54648,17,25,25,38.906,-77.042,2,38.925,-77.029
54649,11,23,25,-33.880,151.214,2,-35.186,149.119
54650,2,23,21,47.657,-122.205,802,41.308,-121.210
54651,19,15,13,26.189,-80.113,228,26.204,-80.187
54652,13,14,9,35.762,139.516,22,35.701,139.576
54653,1,25,25,33.784,-118.341,2,34.386,-118.554
54654,6,18,20,56.150,10.000,64,49.038,-38.745
54656,18,23,16,35.652,-97.478,56,36.919,-99.842
54657,16,0,20,42.375,-71.105,20,41.731,-75.979
54658,7,25,25,47.606,-122.332,2,47.682,-122.101
54659,5,22,8,33.847,-117.889,89,34.035,-124.345
54660,18,25,25,36.259,-86.647,1,35.807,-85.241
54661,8,11,13,-33.873,151.206,3,-35.840,148.085
54662,22,2,1,39.942,-75.230,120,40.647,-90.220
54663,23,21,25,32.407,-87.021,2,39.775,-105.041
54665,19,25,25,43.073,-89.401,5,-6.174,106.829
54667,23,20,18,41.823,-71.412,38,41.776,-71.365
54668,3,2,10,37.300,-121.877,13,30.093,-49.458
54669,1,25,25,47.606,-122.332,1,47.630,-122.373
54670,6,7,0,21.345,-158.068,261,22.248,-154.557
54671,18,6,25,43.038,-87.906,3,43.118,-87.914
54672,4,25,25,33.119,-117.086,1,32.533,-117.016
54673,17,19,18,0.000,0.000,2100,17.527,-35.491
54674,11,10,15,40.714,-74.005,43,40.677,-73.955
54675,23,0,1,41.311,-105.591,222,30.984,-104.486
54676,20,16,25,30.267,-97.743,2,35.149,-85.314
54677,1,25,25,37.418,-122.025,1,32.715,-117.157
54678,4,2,3,38.863,-77.077,1493,31.650,-72.864
54679,13,9,25,-37.860,144.971,5,-37.866,144.983
54680,23,19,2,28.578,-81.374,216,31.307,-84.217
54681,0,18,1,34.002,-118.484,29,34.731,-119.189
54682,22,15,21,55.752,37.615,5,47.387,24.545
54683,10,7,25,50.838,-0.182,2,0.000,0.000
54684,3,1,4,33.510,-101.937,563,34.887,-99.149
54685,1,3,15,38.981,-77.431,6,35.625,139.770
54688,2,5,0,41.881,-87.639,27,38.184,-77.446
54689,23,17,25,42.345,-71.152,4,42.449,-75.327
54690,13,22,11,0.000,0.000,11,54.944,-1.536
54691,18,23,22,44.771,-93.373,73,39.968,-105.306
54692,0,1,23,35.229,-80.839,149,36.197,-80.682
54693,0,4,3,34.140,-81.220,6,42.617,-40.667
54694,3,25,25,37.774,-122.419,1,37.844,-122.291
54695,18,15,19,29.705,-95.404,197,29.733,-95.381
54696,7,3,9,36.000,138.000,4,43.611,69.701
54698,8,22,10,36.802,10.179,3,25.939,11.749
54699,5,2,7,35.358,-119.130,94,34.508,-115.583
54700,4,11,25,30.666,104.066,3,51.974,5.341
54702,13,25,25,36.000,138.000,2,35.573,139.642
54703,20,21,0,32.829,-117.227,252,34.405,-116.427
54704,22,21,19,48.577,7.753,14,48.583,7.750
54706,0,22,1,40.256,-75.463,28,38.561,-82.052
54707,0,2,4,25.750,-80.240,20,26.190,-80.210
54709,16,14,21,38.969,-77.386,1227,39.380,-95.587
54710,2,25,25,37.269,-119.306,1,0.000,0.000
54711,6,5,25,26.160,50.451,5,32.799,130.709
54712,0,4,3,37.445,-122.161,266,38.841,-107.433
54713,14,25,25,51.638,-3.127,1,52.672,-3.484
54714,21,20,22,-41.293,174.782,63,-41.282,174.803
54715,11,12,1,36.000,138.000,35,38.156,140.251
54716,13,14,6,35.685,139.751,36,35.367,138.279
54717,13,20,25,47.550,7.621,2,51.694,11.063
54718,20,25,25,48.718,44.504,1,50.426,30.563
54721,21,19,17,39.970,-75.826,44,40.822,-62.234
54722,16,23,21,34.142,-118.255,9,34.147,-118.144
54723,0,4,19,47.631,-122.287,4,44.350,-122.344
54724,0,2,19,40.642,-82.233,48,36.149,-97.429
54725,11,22,7,47.143,7.248,5,48.501,-21.734
54727,23,25,25,41.457,-81.789,1,41.477,-81.683
54728,14,4,25,30.001,-95.293,4,33.929,-84.469
54729,4,18,19,34.183,-118.206,5,34.146,-118.261
54731,17,25,25,36.783,-4.100,1,0.000,0.000
54732,11,4,5,34.987,135.688,225,32.538,114.340
54733,10,4,7,36.444,136.505,15,35.208,139.038
54734,18,19,0,47.433,-122.190,91,41.626,-121.416
54735,18,1,20,39.922,-75.262,4,39.960,-75.605
54736,20,13,25,51.297,6.849,2,45.347,-49.060
54737,15,25,25,48.853,2.348,1,48.885,2.349
54738,19,21,4,17.633,-101.550,12,23.616,-42.181
54739,4,2,25,-33.850,151.216,3,-33.861,151.211
54740,7,4,8,-26.785,153.095,733,-19.380,120.644
54741,1,22,18,44.000,-79.466,16,41.668,-93.819
54742,1,18,0,38.909,-77.043,237,37.892,-80.325
54743,15,16,22,50.828,-0.139,5,43.439,-50.298
54744,2,15,17,33.941,-84.213,4,31.223,-85.390
54746,0,19,3,31.435,-97.743,6,40.077,-86.903
54747,23,1,20,34.075,-84.294,205,40.375,-110.048
54748,7,8,2,-27.461,153.038,594,-21.068,124.451
54749,2,1,17,33.001,-117.073,107,35.859,-117.578
54750,4,25,25,42.673,-83.165,1,42.283,-71.232
54751,3,4,5,34.797,139.039,347,29.518,75.722
54752,23,1,19,38.992,-76.738,1817,34.921,-60.350
54753,1,2,17,38.900,-77.007,64,39.007,-81.611
54754,19,25,25,33.786,-112.321,1,36.676,-104.869
54755,16,21,25,35.913,-84.079,2,0.000,0.000
54758,22,20,18,35.044,-89.982,100,40.814,-73.983
54759,17,18,25,44.086,-121.257,2,42.627,-115.863
54760,19,0,21,34.019,-118.451,97,34.297,-118.528
54761,4,5,22,45.543,-122.867,26,45.480,-122.703
54762,16,12,10,34.962,137.155,31,35.551,138.887
54763,13,25,25,51.520,-0.101,1,49.072,-15.196
54764,15,17,25,36.597,-82.183,2,36.614,-82.342
54765,13,4,25,35.571,139.714,5,35.581,139.585
54766,1,14,0,38.974,-94.710,175,38.795,-93.398
54767,14,15,13,44.023,-92.509,6,39.031,-106.605
54768,22,17,21,35.123,-85.339,362,35.370,-89.934
54771,15,12,25,18.254,-65.972,2,18.302,-66.188
54772,18,2,16,38.427,-89.913,15,34.985,-96.245
54773,17,7,5,36.130,-86.725,55,30.590,-72.526
54774,22,19,12,50.830,-0.139,9,24.983,50.910
54776,21,18,19,49.283,-123.105,48,0.000,0.000
54777,23,25,25,35.276,-85.055,1,34.153,-118.341
54778,17,14,25,55.595,37.608,2,55.775,37.603
54779,8,25,25,37.562,-122.325,1,37.593,-122.272
54780,20,3,23,37.785,-122.406,192,38.270,-106.211
54781,18,25,25,1.352,103.819,1,17.285,3.515
54782,12,21,10,51.893,5.091,28,40.089,8.009
54783,20,4,21,40.004,-75.202,33,39.283,-99.236
54784,21,0,1,33.646,-117.689,331,36.286,-105.140
54785,22,17,14,59.369,18.063,8,42.691,36.069
54786,19,4,20,0.000,0.000,19,15.522,-14.257
54788,19,2,5,32.896,-97.038,22,35.552,-102.001
54789,20,25,25,40.233,-111.658,1,40.296,-111.694
54790,4,5,6,44.743,-85.565,19,31.576,-74.610
54791,4,25,25,38.953,-77.106,1,38.935,-77.057
54792,17,25,25,37.974,23.735,3,38.543,25.145
54793,22,25,25,34.019,-118.491,1,34.049,-118.404
54794,6,25,25,39.200,-94.710,1,40.166,-92.556
54795,8,3,12,0.000,0.000,189,35.237,137.371
54796,21,20,3,32.715,-117.157,78,40.438,-78.507
54798,5,25,25,37.948,-121.972,1,37.765,-122.241
54799,1,25,25,47.673,-122.121,4,47.624,-122.230
54800,19,16,22,47.670,-122.118,4,47.554,-121.994
54801,13,14,12,-34.629,-58.469,59,-34.610,-58.372
54802,3,25,25,53.413,-2.348,2,53.596,-2.558
54803,20,3,21,33.349,-111.837,52,33.364,-111.828
54805,4,7,19,45.463,-73.462,20,41.422,-93.591
54806,7,25,25,33.952,-84.549,2,33.775,-84.299
54807,18,25,25,51.508,-0.125,1,51.492,-0.096
54808,19,18,23,28.355,-80.608,73,28.350,-80.725
54809,1,3,4,29.495,-98.618,648,31.004,-93.858
54810,3,16,0,38.440,-122.714,34,34.190,-118.317
54812,21,1,2,39.240,-76.839,12,33.847,-67.394
54814,0,25,25,-37.856,144.991,1,-37.856,144.991
54815,21,4,2,40.711,-73.944,3,39.747,-104.983
54816,5,11,6,35.674,139.677,2100,35.033,130.981
54817,12,25,25,-6.332,106.778,1,-6.333,106.780
54818,17,19,1,39.952,-75.163,55,40.576,-61.410
54819,15,18,19,51.922,4.479,22,52.069,4.348
54820,5,21,14,-23.547,-46.636,6,-23.547,-46.636
54822,23,18,1,39.729,-104.981,129,29.236,-93.694
54824,15,22,25,44.985,-93.267,5,37.371,-94.317
54825,16,18,17,35.084,-106.651,88,38.124,-98.786
54827,23,5,0,43.850,-79.032,10,43.850,-79.032
54828,3,2,6,30.737,76.787,5,36.069,-115.155
54829,20,0,17,28.356,-80.725,26,28.250,-80.647
54830,2,4,19,37.391,-122.078,11,35.102,-108.252
54831,14,12,15,0.000,0.000,155,0.000,0.000
54832,12,13,6,18.926,72.822,3,41.958,-70.667
54833,22,23,12,26.017,-80.148,49,27.165,-82.279
54834,18,19,17,51.644,-0.111,66,51.516,-0.135
54836,11,1,12,40.081,-82.808,6,35.600,-76.810
54837,0,1,15,33.533,-112.383,1736,36.304,-90.974
54838,9,25,25,53.480,-2.237,1,0.000,0.000
54839,19,8,10,55.605,13.000,27,57.700,11.984
54840,4,17,20,30.270,-97.739,28,30.324,-97.712
54841,20,1,0,-23.543,-46.724,44,-24.633,-47.273
54842,2,1,25,31.580,-84.159,4,34.922,-83.944
54843,11,13,25,39.760,-98.500,7,26.236,-37.611
54844,4,2,1,35.672,139.765,69,36.011,139.363
54845,15,12,20,48.853,2.348,24,48.869,2.343
54846,4,25,25,39.115,-77.563,2,38.891,-77.498
54847,13,25,25,40.326,-75.533,1,32.333,-90.137
54849,22,21,20,30.362,-97.742,53,38.479,-99.269
54850,8,11,25,-31.933,115.833,4,-15.287,73.976
54851,19,17,18,33.917,-118.012,4,34.892,-95.441
54852,15,13,17,48.848,2.343,134,48.858,2.435
54853,11,3,4,35.687,139.600,9,35.702,139.695
54855,21,19,0,40.875,-75.732,33,40.569,-77.406
54856,1,4,3,33.429,-111.900,58,35.606,-109.211
54857,19,16,8,38.980,-77.100,4,38.905,-77.029
54858,1,18,4,48.432,-123.369,214,46.935,-110.146
54859,16,15,12,42.292,-83.244,12,37.774,-122.419
54860,21,20,25,14.643,121.037,2,29.818,-14.810
54862,19,2,16,38.900,-77.016,21,35.775,-78.641
54864,17,18,22,35.320,-80.952,1352,37.014,-87.185
54865,21,6,25,34.852,-82.394,3,36.306,-80.526
54866,11,25,25,41.871,12.567,1,43.489,10.079
54867,23,19,14,50.966,-0.133,4,37.765,-122.389
54868,13,25,25,45.598,12.436,1,47.604,-122.337
54869,12,23,21,51.563,-0.209,19,51.508,-0.125
54870,13,21,20,31.621,-84.222,256,36.161,-97.868
54871,14,19,1,33.848,-84.377,140,35.909,-82.948
54872,21,4,25,49.316,-123.069,3,43.133,-111.140
54873,12,10,25,51.450,-2.599,3,51.752,-1.834
54874,5,13,25,26.217,-80.225,6,26.371,-80.101
54877,21,12,4,34.841,-82.341,16,36.238,-91.797
54878,5,4,25,-33.878,151.225,4,-33.866,151.100
54879,19,22,2,51.033,-114.402,30,51.073,-114.127
54881,22,25,25,43.587,1.468,4,48.850,2.368
54882,23,25,25,37.774,-122.419,1,37.947,-122.060
54883,1,17,18,33.919,-118.416,171,34.552,-119.605
54884,14,8,25,50.850,4.350,3,51.252,4.466
54885,17,23,25,41.519,-81.633,2,41.729,-85.878
54886,4,25,25,40.211,-74.787,1,40.347,-74.571
54887,9,20,21,51.527,-0.705,140,52.587,-1.191
54888,10,21,25,41.842,12.492,4,38.390,-93.380
54889,21,23,18,44.858,-93.661,4,43.063,-96.830
54890,5,1,4,33.920,-80.341,18,39.762,-104.982
54891,13,11,22,39.207,-94.492,7,40.723,-88.813
54892,3,25,25,38.933,-104.608,1,38.833,-104.821
54893,3,4,16,36.165,-86.784,1020,37.153,-63.447
54894,5,4,25,41.499,-81.695,6,41.434,-81.601
54895,1,25,25,37.403,-122.145,2,37.774,-122.419
54897,20,1,16,32.760,-117.080,68,32.776,-117.172
54899,16,0,25,33.860,-118.263,3,34.038,-118.331
54900,7,25,25,40.714,-74.005,2,40.730,-73.954
54901,19,11,18,51.538,-0.085,47,45.354,32.555
54902,2,1,20,41.785,-88.147,9,41.897,-87.875
54903,11,12,17,52.933,-1.500,330,53.007,-1.704
54905,8,13,25,53.144,6.569,2,53.155,6.398
54906,2,0,12,35.658,139.406,7,35.664,139.703
54907,16,25,25,42.320,-71.099,1,42.322,-71.068
54908,6,25,25,32.067,34.764,1,32.067,34.764
54909,18,0,3,19.402,-99.173,14,40.998,-73.961
54910,4,1,18,39.090,-94.427,41,38.863,-100.216
54911,19,3,13,36.922,-80.013,4,37.096,-79.977
54912,23,18,3,-34.931,-57.948,19,-34.716,-58.300
54914,11,9,2,35.644,139.699,12,35.664,139.731
54915,7,25,25,-22.570,17.083,1,40.629,-73.976
54916,15,20,18,39.173,-76.802,11,39.231,-76.819
54917,0,23,1,40.714,-73.951,29,40.743,-74.032
54918,19,18,10,51.495,-0.100,233,48.733,-14.417
54919,18,19,14,51.531,-0.187,392,51.375,-0.702
54920,17,5,23,37.774,-122.419,18,37.395,-122.114
54921,16,21,15,39.738,-104.979,62,39.538,-104.950
54922,18,14,6,42.350,-71.072,18,42.537,-75.310
54923,14,1,16,39.267,-84.352,8,33.861,-118.106
54924,8,7,20,50.087,14.424,7,38.475,-94.108
54925,2,3,17,32.918,-117.138,17,32.897,-117.195
54926,22,17,3,18.004,-66.597,8,18.072,-65.799
54927,20,18,4,38.641,-122.861,13,41.681,-85.976
54929,18,15,17,32.715,-117.157,422,23.223,41.019
54930,16,1,0,34.044,-84.224,4,34.080,-91.064
54931,14,15,16,35.674,139.761,1282,32.503,118.816
54932,10,14,17,52.516,13.400,16,47.779,-19.770
54933,11,10,14,53.085,-2.379,98,52.857,-2.052
54934,19,8,21,51.508,-0.125,4,47.630,-39.720
54935,1,20,3,42.256,-84.406,31,42.245,-84.434
54936,21,18,19,35.209,-97.452,148,38.686,-52.988
54938,11,25,25,50.966,3.983,2,48.850,-8.596
54939,14,15,13,0.000,0.000,407,4.553,-73.737
54941,7,10,13,59.911,10.744,25,60.015,10.153
54943,5,25,25,35.737,139.709,4,35.633,139.651
54944,12,18,9,33.896,35.504,21,31.740,-23.106
54945,8,0,10,40.147,-74.324,50,40.112,-75.006
54946,17,25,25,43.139,-79.240,1,43.670,-79.389
54947,4,16,5,40.364,-74.596,9,32.840,-83.632
54949,21,25,25,42.375,-71.105,2,42.358,-71.059
54950,5,4,7,43.054,141.353,56,40.821,140.860
54951,22,10,17,51.508,-0.125,7,40.015,-105.275
54952,19,16,3,29.763,-95.363,6,29.744,-95.393
54953,3,8,1,25.050,121.550,45,25.035,121.576
54954,22,15,25,45.077,7.675,3,45.663,12.240
54955,5,25,25,42.740,-84.474,1,34.754,-77.430
54958,20,14,15,45.516,-73.649,30,45.528,-73.594
54959,22,25,25,42.652,-73.756,1,37.765,-122.432
54960,14,19,23,51.492,-0.263,22,44.490,-61.505
54961,3,18,13,35.094,-80.865,109,34.070,-80.483
54962,0,23,22,40.659,-111.950,32,40.679,-111.906
54963,16,18,21,43.655,-116.257,98,42.488,-117.582
54964,14,25,25,51.496,-0.144,3,47.090,-40.976
54965,18,25,25,53.550,-113.468,3,53.545,-113.532
54966,21,19,16,37.416,-122.025,6,36.865,-76.293
54967,8,16,15,60.666,17.166,9,59.120,15.664
54968,18,15,20,60.183,24.953,412,60.073,23.480
54969,9,6,7,-37.831,144.963,9,-25.572,106.300
54970,7,16,11,46.804,9.837,3,47.366,8.550
54971,17,3,25,37.906,-122.064,4,38.016,-121.845
54972,18,25,25,37.553,-77.460,2,37.624,-77.496
54974,3,17,16,42.455,-71.052,3,37.179,-54.575
